id,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
2170,75.0,139.0,0,9.97,0.0,99.0,0,46.7,0,99.0,6.72,99.0,0.1,,,4.3,4.3,0.723,13.1,Developing
2036,67.2,217.0,67,4.44,0.901149288,52.0,10511,19.2,87,85.0,3.25,84.0,0.1,11.553196,8331954.0,1.0,9.7,0.631,11.6,Developing
969,59.0,286.0,3,2.99,0.0,97.0,0,23.5,6,97.0,5.85,98.0,2.7,,,8.4,8.3,0.434,8.9,Developing
185,75.6,77.0,0,2.0,278.3602806,97.0,7,57.6,0,97.0,3.8,97.0,0.1,2977.1153,,6.1,5.9,0.813,14.4,Developing
2753,76.0,84.0,1,1.73,292.4022672,93.0,0,55.1,1,94.0,4.5,93.0,0.1,3372.57517,,5.1,4.9,0.831,13.2,Developing
1141,74.3,15.0,4,3.11,311.7553193,97.0,0,49.3,4,97.0,9.15,97.0,0.4,2136.77395,8657785.0,2.2,2.1,0.614,11.6,Developing
1102,53.5,38.0,5,2.58,13.52999556,,3526,19.6,8,69.0,5.41,64.0,5.0,393.3138244,135345.0,9.4,9.3,0.0,7.7,Developing
1750,74.1,96.0,18,0.43,198.7343495,99.0,10,57.5,21,99.0,5.91,99.0,0.1,3154.513484,3431882.0,6.4,6.2,0.64,12.1,Developing
1932,75.6,16.0,1,0.56,129.2260751,99.0,3,51.8,1,99.0,2.74,99.0,0.1,1928.74739,,6.9,6.8,0.797,13.5,Developing
4,59.5,272.0,69,0.01,78.1842153,67.0,2787,17.6,93,67.0,8.52,67.0,0.1,669.959,3696958.0,17.9,18.0,0.463,9.8,Developing
336,74.6,116.0,0,3.64,165.6168642,,43,47.6,0,87.0,7.9,85.0,0.1,1461.7552,376676.0,3.3,3.2,0.0,0.0,Developing
99,74.4,123.0,1,3.79,279.4290812,95.0,10,53.3,1,96.0,4.55,95.0,0.1,3843.591213,289359.0,2.1,2.1,0.736,12.7,Developing
716,68.5,165.0,10,3.21,0.0,92.0,0,27.7,13,97.0,,79.0,0.1,,,5.7,5.7,,,Developing
770,,,0,0.01,11.41955507,96.0,0,58.4,0,96.0,5.58,96.0,0.1,722.75665,,2.7,2.6,0.721,12.7,Developing
1867,73.2,154.0,3,3.38,302.7045411,98.0,0,5.2,3,99.0,6.58,98.0,0.1,1526.497938,5737723.0,1.9,1.8,0.614,11.4,Developing
1943,66.4,161.0,352,,0.0,72.0,386,25.4,433,72.0,,72.0,0.1,1431.244865,18938513.0,19.2,19.6,0.548,8.1,Developing
426,54.1,361.0,24,4.5,21.24915339,92.0,784,14.5,36,88.0,11.49,92.0,3.8,165.8794176,7675338.0,8.1,8.2,0.29,5.9,Developing
408,56.1,288.0,45,4.5,107.7988339,93.0,395,15.6,80,92.0,6.77,93.0,1.5,569.7612784,14689726.0,9.5,9.1,0.345,5.4,Developing
416,51.0,348.0,48,3.71,19.83929597,,6074,12.2,92,45.0,5.6,45.0,4.0,226.4759814,1167942.0,11.4,11.1,0.0,3.4,Developing
832,73.0,24.0,3,2.97,29.68529375,81.0,0,47.0,4,81.0,7.9,81.0,0.4,248.4125,59433.0,2.0,1.9,0.621,11.8,Developing
2616,59.4,269.0,3,0.5,6.556583478,,0,12.3,4,,3.75,,0.1,56.4249869,892531.0,12.1,12.2,0.47,9.8,Developing
855,62.9,286.0,6,0.62,20.97991915,96.0,48,16.5,8,96.0,3.6,96.0,0.7,582.775532,447469.0,8.8,8.7,0.405,5.0,Developing
480,57.7,274.0,27,1.51,0.328418056,,12237,12.1,36,62.0,5.87,59.0,2.1,3.685949,12152354.0,11.6,11.9,0.401,7.2,Developing
1138,58.6,35.0,20,4.79,74.46033036,,992,34.0,28,5.0,6.6,41.0,5.1,462.486524,85492.0,4.8,4.8,0.439,7.8,Developing
1783,66.2,22.0,42,0.7,38.33793462,75.0,1010,22.1,55,76.0,2.16,75.0,0.4,1168.83947,51448196.0,12.9,13.2,0.54,9.1,Developing
2860,73.9,158.0,9,6.47,0.0,78.0,0,61.5,10,79.0,5.26,78.0,0.1,,,1.6,1.5,0.771,14.2,Developing
2863,73.8,158.0,9,6.74,0.0,78.0,0,59.9,10,78.0,5.24,78.0,0.1,,,1.6,1.5,0.756,14.1,Developing
2082,76.6,84.0,0,1.18,4582.476081,97.0,74,65.1,0,98.0,3.1,97.0,0.1,51488.49529,,4.8,4.5,0.83,13.7,Developing
2312,41.0,519.0,30,4.21,33.34691455,,649,17.5,48,38.0,11.83,38.0,1.5,227.779471,4739147.0,1.1,1.2,0.302,7.0,Developing
758,61.8,268.0,1,0.39,20.35974738,87.0,49,32.7,2,87.0,8.71,87.0,2.7,143.986898,865937.0,5.6,5.5,0.451,5.9,Developing
1886,55.2,276.0,53,0.1,35.80929749,,282,16.1,106,57.0,6.94,57.0,1.4,292.55962,14668338.0,11.4,11.3,0.293,3.8,Developing
2311,48.0,513.0,30,4.06,36.59114895,,568,17.9,48,54.0,11.96,53.0,1.7,249.939542,4957216.0,9.9,1.0,0.306,7.2,Developing
579,74.4,145.0,11,4.41,15.16255482,91.0,1,56.4,13,91.0,6.84,91.0,0.1,83.5863,47342981.0,2.1,1.9,0.712,13.3,Developing
618,56.9,368.0,8,2.25,0.0,,126,22.3,12,73.0,2.37,73.0,5.5,,,8.7,8.3,0.507,9.6,Developing
2697,74.0,143.0,44,1.54,421.2956602,71.0,16244,53.5,54,85.0,4.95,85.0,0.1,4316.553895,6324121.0,5.3,5.2,0.641,10.7,Developing
963,61.1,262.0,3,,0.0,97.0,71,27.3,5,96.0,,97.0,1.7,,,7.3,7.2,0.45,8.9,Developing
217,74.2,113.0,0,8.47,1641.30981,93.0,0,48.4,0,93.0,5.64,93.0,0.1,16462.48556,,3.9,3.9,0.771,15.0,Developing
2373,67.1,29.0,0,1.18,195.5259417,81.0,0,41.3,0,89.0,5.64,9.0,0.1,818.442619,458324.0,1.3,1.3,0.459,8.1,Developing
1352,67.8,236.0,7,6.83,11.1516268,99.0,4,49.2,8,98.0,4.42,99.0,0.1,97.649972,16321581.0,2.3,2.5,0.763,14.5,Developing
2883,74.7,136.0,28,3.01,0.0,67.0,17,12.3,35,92.0,6.9,92.0,0.2,,,14.9,15.8,0.625,11.4,Developing
2566,65.2,182.0,11,0.36,13.25723997,58.0,2144,32.5,14,82.0,4.46,85.0,0.3,236.314438,6576877.0,4.0,4.0,0.553,10.1,Developing
838,56.7,337.0,3,11.89,1500.412635,,1190,23.0,4,3.0,4.0,24.0,8.2,21557.6528,138593.0,8.7,8.7,0.583,9.2,Developing
1063,71.1,193.0,11,2.16,457.7745845,88.0,0,47.9,14,88.0,6.28,88.0,0.4,3187.845296,14948919.0,1.2,1.2,0.609,10.5,Developing
2932,45.4,7.0,28,4.57,34.26216876,68.0,212,27.9,45,71.0,5.12,7.0,26.8,414.796232,13124267.0,8.6,8.6,0.408,9.5,Developing
2551,72.8,135.0,9,1.25,91.70356833,8.0,538,45.3,11,86.0,4.94,84.0,0.1,1263.13455,178791.0,6.6,6.5,0.596,10.2,Developing
1341,72.4,127.0,4,0.55,27.44252286,95.0,28,57.8,4,95.0,8.88,95.0,0.1,223.83787,5714111.0,3.9,3.8,0.73,13.8,Developing
904,69.1,2.0,0,2.25,62.08343533,99.0,0,58.7,0,99.0,4.23,99.0,0.1,3651.966784,85995.0,4.0,3.7,0.706,14.6,Developing
1561,62.8,254.0,33,0.91,71.16601203,77.0,0,17.6,47,76.0,4.7,77.0,0.5,415.6893226,2569121.0,7.7,7.6,0.5,9.7,Developing
2494,55.0,438.0,2,5.2,735.7090978,91.0,0,3.2,3,85.0,8.61,91.0,15.7,3934.27325,1225258.0,5.1,5.2,0.526,11.2,Developing
1229,72.0,139.0,27,0.01,0.0,94.0,7,48.5,32,95.0,6.6,95.0,0.1,,,7.4,7.7,0.687,11.4,Developing
826,71.7,194.0,2,2.68,53.95949877,98.0,0,51.4,3,98.0,6.21,98.0,0.3,357.347674,61131.0,1.8,1.7,0.659,13.4,Developing
2576,73.7,16.0,11,5.88,547.2101411,98.0,6071,26.8,12,99.0,4.11,99.0,0.3,4212.5492,66881867.0,8.3,8.5,0.706,13.0,Developing
2380,54.2,318.0,51,0.01,0.0,42.0,3173,23.3,81,47.0,,42.0,0.8,47.5432354,,6.8,6.6,,,Developing
613,62.9,285.0,7,3.82,0.0,7.0,315,25.0,10,69.0,2.79,82.0,3.5,,,8.0,7.6,0.558,10.7,Developing
939,89.0,89.0,3,12.2,64.73714894,42.0,39,58.6,3,99.0,1.45,98.0,0.1,416.58397,6416229.0,0.6,0.6,0.873,16.1,Developing
171,74.1,172.0,0,10.49,0.0,93.0,0,58.1,0,93.0,5.95,93.0,0.1,,,2.6,2.5,0.786,12.4,Developing
1757,71.4,128.0,21,0.56,157.6431445,95.0,2248,5.8,25,95.0,5.48,95.0,0.1,2494.353552,31225881.0,6.4,6.3,0.581,10.0,Developing
2613,62.3,229.0,3,0.38,8.415788935,,41,13.2,3,57.0,1.31,57.0,0.1,467.5438297,996698.0,12.0,12.0,0.484,10.2,Developing
2899,63.4,24.0,38,0.05,0.0,79.0,13,35.1,49,79.0,4.92,79.0,0.1,,,13.8,13.8,0.477,8.6,Developing
859,62.0,329.0,6,1.23,11.42385961,91.0,55,14.7,9,91.0,3.29,91.0,1.3,317.3294336,4153332.0,9.2,9.2,0.405,5.3,Developing
2668,74.9,13.0,3,1.29,594.6453102,98.0,16,59.3,3,98.0,7.26,98.0,0.1,4199.47253,1114558.0,6.4,6.3,0.72,14.7,Developing
45,71.7,146.0,20,0.34,25.0185226,,15374,47.0,23,87.0,3.6,87.0,0.1,294.33556,3243514.0,6.3,6.1,0.663,11.5,Developing
1116,65.2,24.0,1,7.04,170.6325842,93.0,0,39.6,1,92.0,4.67,93.0,1.1,1945.6395,74961.0,5.7,5.5,0.622,11.7,Developing
1890,52.1,28.0,56,0.1,20.26876572,,54190,14.6,121,44.0,6.23,41.0,1.6,215.8548,1265687.0,12.3,12.2,0.266,3.0,Developing
1442,58.1,278.0,14,5.16,0.0,,332,12.3,20,57.0,3.41,51.0,0.1,,,1.5,1.5,0.459,8.0,Developing
46,71.6,145.0,20,0.36,148.5119843,,5862,46.1,23,86.0,3.73,86.0,0.1,1774.33673,3199546.0,6.3,6.2,0.653,11.1,Developing
2458,64.1,225.0,58,,0.0,93.0,3585,,85,93.0,,93.0,0.3,2513.884661,3864783.0,,,0.488,7.2,Developing
1131,61.8,266.0,17,6.08,56.77858733,,0,4.7,23,62.0,5.56,63.0,2.7,615.8198192,9556889.0,4.2,4.2,0.458,8.4,Developing
2400,56.5,449.0,46,7.6,782.5987144,74.0,5857,46.4,70,75.0,8.39,76.0,19.0,5888.6284,5255813.11,8.1,9.8,0.622,12.8,Developing
2646,72.0,153.0,0,1.79,45.85105771,85.0,0,67.8,0,91.0,5.9,9.0,0.1,229.714718,99789.0,0.1,0.1,0.683,13.7,Developing
2565,65.9,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,39.281834,6712841.0,3.9,3.9,0.563,10.5,Developing
553,78.9,9.0,2,7.39,209.4875875,92.0,0,58.7,2,95.0,6.35,96.0,0.1,1526.87746,16491687.0,0.9,0.9,0.797,14.8,Developing
932,82.2,79.0,3,11.5,6739.677606,83.0,267,62.0,3,98.0,11.54,98.0,0.1,42955.24287,66331957.0,0.6,0.6,0.89,16.2,Developing
212,75.1,12.0,0,8.61,260.0043858,87.0,0,52.2,0,88.0,7.43,87.0,0.1,15384.8749,,3.8,3.8,0.785,15.3,Developing
2884,74.6,136.0,28,2.56,0.0,93.0,1978,11.8,35,94.0,5.56,94.0,0.2,,,15.1,15.9,0.618,11.3,Developing
2685,74.8,112.0,19,1.54,20.75120211,97.0,349,63.7,22,97.0,5.24,97.0,0.1,1172.3843,74569867.0,4.9,4.7,0.75,14.3,Developing
2733,71.0,198.0,4,8.44,52.42529588,46.0,0,6.1,5,72.0,7.67,76.0,0.2,429.71554,454896.0,2.3,2.4,0.744,15.2,Developing
2644,72.3,15.0,0,1.57,689.9440223,89.0,0,69.4,0,9.0,6.52,89.0,0.1,2594.74999,1141.0,0.1,0.1,0.694,14.6,Developing
2204,73.2,136.0,0,0.01,492.0552263,64.0,1,73.4,0,62.0,5.2,64.0,0.1,4234.554443,189194.0,0.2,0.1,0.698,12.9,Developing
1585,43.5,599.0,48,1.15,12.79760626,,150,14.4,80,86.0,5.7,9.0,25.1,146.7615397,11695863.0,7.9,7.7,0.387,10.1,Developing
417,59.6,288.0,21,,0.0,94.0,9,18.7,31,94.0,,94.0,0.7,33.681223,119927.0,7.3,7.2,0.406,10.6,Developing
325,76.9,92.0,0,4.64,7.959131146,88.0,10,53.7,0,89.0,9.71,88.0,0.1,55.156834,3688865.0,2.6,2.5,0.711,13.4,Developing
1096,56.7,287.0,4,3.21,53.30782696,83.0,26,23.1,7,82.0,6.7,83.0,5.9,543.957418,155588.0,8.0,7.9,0.405,8.9,Developing
494,51.6,47.0,60,4.58,53.70597428,,1448,21.8,97,66.0,4.86,66.0,7.8,676.397661,1684886.0,7.4,7.5,0.452,8.4,Developing
161,76.1,147.0,0,,0.0,95.0,0,64.5,0,95.0,,95.0,0.1,,,2.5,2.5,0.79,12.6,Developing
1399,74.2,85.0,1,0.02,2785.097712,99.0,32,69.0,1,99.0,2.62,99.0,0.1,48268.5912,,3.3,3.2,0.792,13.4,Developing
2751,76.3,81.0,1,1.73,387.774991,95.0,0,57.1,1,95.0,3.7,95.0,0.1,4462.3129,,5.1,4.9,0.824,13.3,Developing
1498,58.6,281.0,10,3.88,40.03344077,64.0,1,23.4,14,79.0,11.83,75.0,2.4,232.61732,3662993.0,7.7,7.6,0.394,9.8,Developing
2573,74.3,154.0,9,6.56,801.0504655,98.0,5197,3.1,11,99.0,4.17,99.0,0.1,5859.915622,67843979.0,8.0,8.1,0.729,13.7,Developing
1735,75.8,19.0,0,0.01,707.144691,9.0,0,6.7,0,94.0,6.43,94.0,0.1,7186.429787,62127.0,1.8,1.9,0.799,15.1,Developing
1310,73.3,165.0,1,3.67,192.3226305,98.0,0,45.4,1,97.0,4.8,98.0,2.3,3719.97351,2728777.0,1.9,1.8,0.689,11.1,Developing
2094,86.0,75.0,2,8.97,0.0,94.0,17,29.1,2,95.0,6.66,94.0,0.1,,,1.5,1.0,,,Developing
2676,74.2,14.0,3,1.37,379.5139945,97.0,15,52.2,4,98.0,5.57,98.0,0.1,3194.562243,112482.0,6.4,6.3,0.683,13.9,Developing
1088,52.9,337.0,35,0.21,21.3378184,,2151,17.3,56,56.0,3.76,53.0,3.0,322.811171,9137345.0,9.9,9.9,0.329,5.5,Developing
2493,56.5,412.0,2,0.01,720.2333929,95.0,0,3.7,3,92.0,8.76,95.0,12.2,3851.51547,1248158.0,4.8,4.9,0.534,11.3,Developing
1092,58.4,282.0,4,0.01,50.06053544,87.0,1,25.6,6,87.0,5.59,87.0,3.4,642.6256154,1725744.0,7.3,7.1,0.419,9.2,Developing
2442,74.9,138.0,3,,0.0,99.0,1568,23.4,3,99.0,,99.0,0.1,3844.89123,2966.0,15.1,15.0,0.764,14.0,Developing
1362,63.9,292.0,9,6.0,112.541157,99.0,245,43.9,10,96.0,4.16,97.0,0.1,1229.958,14883626.0,2.7,2.7,0.676,12.1,Developing
1781,66.6,199.0,39,,0.0,89.0,6,23.8,50,89.0,,89.0,0.3,1194.59137,5243669.0,12.8,13.0,0.552,9.1,Developing
301,63.3,273.0,1,0.52,19.15664091,95.0,0,15.5,1,96.0,4.9,95.0,0.2,997.7417141,623434.0,18.3,19.1,0.0,8.4,Developing
2858,69.0,18.0,0,1.21,21.90075232,7.0,9,41.1,0,67.0,3.28,71.0,0.1,1469.849149,18563.0,1.7,1.7,0.0,9.6,Developing
1134,58.7,32.0,18,6.1,64.39853344,,0,37.5,24,58.0,5.61,55.0,4.3,387.9429725,9119178.0,4.5,4.5,0.45,8.1,Developing
1725,65.9,26.0,2,3.79,126.698109,98.0,12,43.9,2,99.0,5.6,95.0,0.1,1634.81431,259167.0,2.2,2.4,0.661,13.0,Developing
1115,65.7,232.0,1,7.2,362.8702271,94.0,0,4.3,1,94.0,6.45,94.0,1.9,2327.58324,747869.0,5.7,5.5,0.62,11.2,Developing
2287,72.4,18.0,0,6.51,16.49232317,99.0,0,33.5,0,99.0,3.59,99.0,0.1,184.68447,8977.0,5.8,6.2,0.74,13.2,Developing
911,68.0,22.0,0,1.76,253.8196705,99.0,305,53.2,0,95.0,3.35,94.0,0.1,2835.973972,816628.0,4.2,3.9,0.689,13.3,Developing
2002,72.1,163.0,3,6.38,20.68037294,92.0,0,42.8,4,96.0,6.7,96.0,0.2,157.145691,5795494.0,2.3,2.2,0.646,12.3,Developing
954,61.6,298.0,2,8.75,11.05422474,82.0,3,32.4,3,81.0,2.54,82.0,8.9,194.2746,1536411.0,6.8,6.6,0.651,12.4,Developing
468,67.4,186.0,12,0.01,6.914723983,86.0,15,17.6,14,84.0,6.24,86.0,0.3,95.244132,14776866.0,11.0,11.2,0.54,10.7,Developing
853,64.0,266.0,6,0.01,0.0,94.0,45,17.5,8,94.0,3.1,94.0,0.5,,,8.6,8.4,0.414,5.0,Developing
633,78.9,99.0,1,4.22,1859.095621,89.0,0,53.4,1,89.0,9.1,9.0,0.1,6911.136136,442958.0,1.9,1.8,0.74,12.9,Developing
1718,68.4,225.0,1,0.01,281.0023992,99.0,0,51.5,1,99.0,4.73,99.0,0.1,4181.583321,2923896.0,2.2,2.3,0.729,14.8,Developing
2931,46.6,67.0,29,3.88,29.81456607,72.0,242,28.2,46,73.0,4.47,73.0,23.7,396.9982166,1332999.0,8.2,8.2,0.414,9.6,Developing
157,67.8,154.0,7,0.55,42.41491183,51.0,1978,43.6,8,79.0,6.56,77.0,0.1,883.6439965,82341.0,3.0,3.0,0.659,10.8,Developing
167,74.6,168.0,0,9.29,0.0,95.0,0,6.7,0,97.0,7.43,96.0,0.1,,,2.5,2.5,0.791,12.6,Developing
858,67.0,322.0,6,0.49,11.76572311,94.0,0,15.1,9,94.0,3.69,94.0,1.1,326.825642,4232636.0,9.1,9.1,0.406,5.2,Developing
571,73.9,99.0,332,2.92,171.6596026,84.0,124219,24.1,392,87.0,4.66,87.0,0.1,1753.4178,13372.0,5.0,4.4,0.634,10.6,Developing
1977,62.7,278.0,10,0.01,208.2311603,67.0,2299,47.9,13,64.0,4.26,73.0,0.7,2182.716565,7755785.0,1.3,1.3,0.511,10.0,Developing
1559,63.8,241.0,31,0.97,78.79967196,73.0,0,18.5,43,73.0,4.24,73.0,0.4,454.963464,21743949.0,7.5,7.4,0.504,10.2,Developing
1557,64.7,23.0,29,0.87,79.50882493,74.0,6,19.5,40,73.0,4.15,74.0,0.4,461.723722,22961146.0,7.3,7.2,0.508,10.3,Developing
2118,67.6,228.0,1,10.98,0.0,94.0,457,46.8,1,98.0,7.0,97.0,0.1,,,3.5,3.6,,,Developing
2374,66.8,215.0,0,1.18,16.83170578,79.0,0,4.4,0,84.0,6.0,84.0,0.1,744.7657423,446769.0,1.3,1.3,0.453,8.0,Developing
2203,73.6,131.0,0,0.01,698.3522786,6.0,0,73.8,0,62.0,6.91,67.0,0.1,4219.65123,19757.0,0.2,0.1,0.7,12.9,Developing
2251,66.4,192.0,19,0.26,12.80528533,89.0,32,23.8,27,85.0,4.66,89.0,0.3,152.443873,14546111.0,9.7,9.5,0.483,9.1,Developing
1068,69.7,24.0,14,2.38,352.0244894,89.0,0,44.5,17,9.0,7.7,89.0,0.4,2256.56724,133978.0,1.4,1.4,0.57,9.8,Developing
950,63.5,276.0,2,8.3,805.3925284,82.0,2,34.6,3,8.0,3.13,82.0,4.9,9774.18117,1756817.0,6.3,6.2,0.669,12.5,Developing
430,51.5,387.0,24,5.98,9.660010196,,1016,13.3,39,74.0,5.15,81.0,5.2,122.4335893,6741569.0,8.7,8.7,0.268,4.4,Developing
382,74.8,95.0,0,0.13,941.7036868,99.0,0,28.0,0,99.0,3.4,94.0,0.1,16846.2198,,6.7,6.1,0.82,13.3,Developing
177,76.9,69.0,0,,0.0,98.0,0,63.6,0,98.0,,98.0,0.1,22688.87824,,6.2,6.1,0.823,14.5,Developing
2153,65.7,23.0,12,0.01,7.549797238,98.0,10,2.8,16,98.0,7.53,98.0,0.4,76.5699517,11345357.0,5.8,5.8,0.488,10.8,Developing
1028,88.0,73.0,0,7.53,2163.043414,96.0,1,66.0,0,99.0,8.8,99.0,0.1,21673.7817,1892413.0,0.8,0.7,0.862,17.2,Developing
1892,56.0,283.0,57,0.11,1.817829717,,61208,13.9,127,42.0,7.1,36.0,1.6,165.257247,11771976.0,12.7,12.7,0.255,2.9,Developing
635,78.0,16.0,1,4.15,1185.412346,88.0,0,51.4,1,89.0,7.82,89.0,0.1,5245.187372,438794.0,2.0,1.9,0.727,12.6,Developing
1627,55.0,282.0,56,0.55,81.8405007,74.0,2,19.0,96,76.0,6.97,74.0,1.7,595.6368319,1367566.0,9.4,9.3,0.363,6.4,Developing
2850,75.0,153.0,0,1.18,345.339056,61.0,0,47.4,0,66.0,3.66,67.0,0.1,2697.961375,22534.0,1.5,1.5,0.582,10.7,Developing
6,58.8,279.0,74,0.01,79.67936736,66.0,1989,16.7,102,66.0,9.2,66.0,0.1,553.32894,2883167.0,18.4,18.4,0.448,9.2,Developing
34,75.4,11.0,21,0.01,54.2373183,95.0,0,58.4,24,95.0,7.21,95.0,0.1,547.8517,39113313.0,6.0,5.8,0.741,14.4,Developing
560,77.3,13.0,2,6.24,74.14842946,,0,54.0,3,91.0,6.4,91.0,0.1,511.368479,15262754.0,1.1,1.1,0.755,13.5,Developing
916,89.0,78.0,0,8.8,6164.455402,,0,61.7,0,98.0,9.68,98.0,0.1,49914.61864,5461512.0,0.9,0.8,0.89,17.0,Developing
914,67.7,221.0,0,2.05,31.25834616,98.0,0,5.2,0,91.0,3.87,9.0,0.1,276.1338,811223.0,4.3,4.0,0.681,13.1,Developing
2847,71.2,141.0,0,0.85,457.9731742,63.0,0,49.9,0,65.0,3.85,65.0,0.1,3275.91684,241871.0,1.5,1.4,0.591,10.8,Developing
507,81.0,76.0,2,8.0,6333.177967,14.0,6,61.3,2,93.0,9.57,93.0,0.1,36189.58838,32312.0,0.5,0.4,0.886,15.8,Developing
1127,62.3,259.0,15,5.68,4.106484317,,0,45.3,20,67.0,1.41,68.0,1.5,74.9358452,114554.0,4.0,4.0,0.47,8.7,Developing
313,66.8,216.0,11,3.47,0.0,84.0,0,47.3,14,85.0,4.96,84.0,0.2,,,1.3,1.2,0.626,14.1,Developing
1099,55.0,32.0,5,2.98,31.06932595,,1,21.3,7,76.0,6.1,74.0,5.7,481.694976,1445958.0,8.7,8.6,0.394,8.8,Developing
1878,61.8,22.0,49,,0.0,65.0,7693,19.3,87,65.0,,65.0,0.4,358.99731,19896965.0,9.6,9.4,0.351,5.4,Developing
2583,71.4,192.0,16,5.93,27.63810304,95.0,10315,2.2,19,97.0,3.7,96.0,0.7,296.54617,6473164.0,9.2,9.5,0.657,11.5,Developing
1306,74.5,145.0,1,3.51,31.76575838,92.0,2,48.9,1,91.0,5.4,91.0,0.4,492.492378,279122.0,1.9,1.7,0.718,12.6,Developing
2671,74.8,12.0,3,1.28,64.85616718,98.0,1,56.5,3,98.0,6.54,98.0,0.1,414.15177,1639931.0,6.3,6.3,0.71,14.4,Developing
25,75.9,9.0,1,5.58,32.24655228,98.0,22,51.7,1,99.0,6.1,98.0,0.1,363.13685,29717.0,1.6,1.7,0.703,11.6,Developing
1372,55.3,388.0,68,1.76,52.60385429,8.0,1847,16.9,104,77.0,4.24,8.0,10.3,697.66385,37525.0,8.5,8.4,0.483,9.7,Developing
1206,68.5,183.0,129,0.08,254.4688257,83.0,15489,24.7,154,84.0,2.9,83.0,0.3,3687.953996,248883232.0,1.5,1.4,0.669,12.6,Developing
1124,63.1,245.0,14,0.01,5.103249438,48.0,0,48.8,19,55.0,7.56,48.0,0.5,83.1148117,1572466.0,3.9,3.9,0.487,9.1,Developing
1390,64.8,214.0,0,0.48,10.6242741,67.0,0,71.4,0,61.0,1.39,62.0,0.1,113.6286,9542.0,0.2,0.2,0.0,12.4,Developing
2078,77.0,79.0,0,1.11,3688.694288,99.0,112,65.6,0,98.0,2.63,99.0,0.1,61478.23813,,5.0,4.6,0.828,11.8,Developing
1616,71.8,124.0,0,1.95,4.299053392,98.0,926,16.2,0,98.0,5.78,98.0,0.1,32.37239,297.0,14.6,14.7,0.597,12.0,Developing
2180,72.6,166.0,0,11.93,0.0,91.0,0,39.0,0,91.0,6.2,91.0,0.2,,,4.4,4.4,0.686,12.3,Developing
2867,73.4,165.0,9,8.7,0.0,62.0,32,57.6,10,67.0,5.25,62.0,0.1,,,1.6,1.5,0.728,12.9,Developing
2548,73.5,127.0,9,0.92,116.2585943,83.0,375,47.6,10,83.0,4.11,8.0,0.1,1577.457182,18294611.0,6.5,6.3,0.624,11.0,Developing
467,67.8,183.0,11,0.01,8.758214538,83.0,0,18.2,13,66.0,5.93,83.0,0.2,128.419568,1522692.0,11.0,11.1,0.546,10.8,Developing
923,79.3,96.0,0,10.45,6147.1323,,0,59.0,0,97.0,8.9,99.0,0.1,48288.5491,528872.0,0.9,0.8,0.873,17.2,Developing
2461,63.2,235.0,61,0.01,220.522192,92.0,8523,,89,92.0,8.2,92.0,0.3,1892.894352,3599192.0,,,0.468,6.8,Developing
1379,66.3,198.0,0,,0.0,82.0,0,77.6,0,8.0,,78.0,0.1,1424.483611,11247.0,0.1,0.1,0.586,11.9,Developing
2136,75.0,222.0,13,,0.0,97.0,843,6.5,15,97.0,,97.0,0.1,9329.298351,1449687.0,2.3,2.3,0.805,15.0,Developing
2659,69.6,188.0,0,6.35,103.3710689,89.0,0,38.4,0,89.0,4.49,92.0,0.6,1495.96337,133144.0,6.2,6.6,0.751,12.3,Developing
2370,67.6,2.0,0,0.85,28.90135229,9.0,0,43.8,0,93.0,6.42,9.0,0.1,146.931125,49294.0,1.2,1.2,0.482,9.0,Developing
628,79.4,96.0,1,3.42,386.1379123,94.0,0,58.5,1,95.0,9.47,95.0,0.1,1569.66631,47641.0,1.7,1.7,0.762,13.7,Developing
2149,64.8,313.0,20,10.87,266.5416917,81.0,580,54.5,24,97.0,5.99,97.0,0.3,2375.5944,1453646.0,2.7,2.9,0.727,12.8,Developing
2191,72.3,165.0,0,6.85,0.0,99.0,0,48.4,0,99.0,5.13,99.0,0.2,,,3.6,3.5,0.709,13.3,Developing
1751,73.9,97.0,18,0.45,179.8598949,99.0,92,56.5,21,99.0,5.94,99.0,0.1,3111.762887,33824769.0,6.4,6.2,0.634,12.1,Developing
756,62.7,256.0,1,0.53,229.4410095,82.0,28,33.8,2,82.0,9.14,82.0,2.1,1622.637974,896688.0,5.6,5.4,0.464,6.3,Developing
527,45.6,54.0,17,1.52,33.65315697,,2837,16.8,25,4.0,3.95,4.0,13.9,243.1586486,383223.0,1.4,1.4,0.314,5.3,Developing
181,76.1,76.0,0,1.66,197.7734681,99.0,0,6.8,0,99.0,3.4,99.0,0.1,2281.1242,,6.1,6.0,0.812,14.4,Developing
1386,65.1,21.0,0,0.46,167.6201552,83.0,0,74.1,0,74.0,12.23,82.0,0.1,1413.3234,9844.0,0.2,0.1,0.572,11.6,Developing
1081,57.3,297.0,29,0.18,24.84763562,57.0,264,2.3,46,6.0,3.85,57.0,2.3,436.6895539,1556524.0,8.4,8.4,0.376,8.1,Developing
